Artist,Last Updated,Region Name,Play Count,Unique Listeners
David Vandervelde,1/16/2026 7:46:15 PM,AK,1,1
David Verbek,1/16/2026 7:46:15 PM,AK,1,1
Days Of The New,1/16/2026 7:46:15 PM,AK,4,2
Dead Kennedys,1/16/2026 7:46:15 PM,AK,1,1
Deadmau5,1/16/2026 7:46:15 PM,AK,5,2
Deadmau5 & Kaskade,1/16/2026 7:46:15 PM,AK,2,1
Dead Meadow,1/16/2026 7:46:15 PM,AK,1,1
Dear Nora,1/16/2026 7:46:15 PM,AK,1,1
Death Cab for Cutie,1/16/2026 7:46:15 PM,AK,3,2
Deee-Lite,1/16/2026 7:46:15 PM,AK,1,1
Deep Blue Something,1/16/2026 7:46:15 PM,AK,2,1
Deep Forest,1/16/2026 7:46:15 PM,AK,1,1
Deer Tick,1/16/2026 7:46:15 PM,AK,1,1
DeGarmo & Key,1/16/2026 7:46:15 PM,AK,2,2
Delafe y las flores azules,1/16/2026 7:46:15 PM,AK,1,1
Delerium feat. Sarah McLachlan,1/16/2026 7:46:15 PM,AK,2,1
Delirious?,1/16/2026 7:46:15 PM,AK,1,1
Delorentos,1/16/2026 7:46:15 PM,AK,1,1
Delta Spirit,1/16/2026 7:46:15 PM,AK,1,1
Demi Lovato,1/16/2026 7:46:15 PM,AK,2,2
Demon Hunter,1/16/2026 7:46:15 PM,AK,2,2
Depeche Mode,1/16/2026 7:46:15 PM,AK,2,1
Derek Webb,1/16/2026 7:46:15 PM,AK,1,1
Descendents,1/16/2026 7:46:15 PM,AK,2,1
Destiny's Child,1/16/2026 7:46:15 PM,AK,1,1
Destiny's Child (featuring Wyclef Jean),1/16/2026 7:46:15 PM,AK,1,1
Destroyer,1/16/2026 7:46:15 PM,AK,1,1
DESTRUCTION,1/16/2026 7:46:15 PM,AK,2,2
dEUS,1/16/2026 7:46:15 PM,AK,1,1
Devendra Banhart,1/16/2026 7:46:15 PM,AK,1,1
DevilDriver,1/16/2026 7:46:15 PM,AK,1,1
Devlin,1/16/2026 7:46:15 PM,AK,1,1
DHT Feat. EdmÃÂ©e,1/16/2026 7:46:15 PM,AK,1,1
Diam's,1/16/2026 7:46:15 PM,AK,1,1
Diana Krall,1/16/2026 7:46:15 PM,AK,1,1
Die Kassierer,1/16/2026 7:46:15 PM,AK,1,1
Die Mooskirchner,1/16/2026 7:46:15 PM,AK,2,1
Dierks Bentley,1/16/2026 7:46:15 PM,AK,2,1
Digital Underground,1/16/2026 7:46:15 PM,AK,1,1
Dimmu Borgir,1/16/2026 7:46:15 PM,AK,1,1
Dinah Washington / Brook Benton,1/16/2026 7:46:15 PM,AK,1,1
Dion & The Belmonts,1/16/2026 7:46:15 PM,AK,1,1
Di-rect,1/16/2026 7:46:15 PM,AK,2,2
Dirty Projectors + David Byrne,1/16/2026 7:46:15 PM,AK,1,1
Dirty Vegas,1/16/2026 7:46:15 PM,AK,2,2
Dispatch,1/16/2026 7:46:15 PM,AK,2,2
Disturbed,1/16/2026 7:46:15 PM,AK,3,3
Disturbing Tha Peace / Ludacris / Mystikal / I-20,1/16/2026 7:46:15 PM,AK,1,1
Dixie Chicks,1/16/2026 7:46:15 PM,AK,1,1
Dixie Dregs,1/16/2026 7:46:15 PM,AK,1,1
DJ Dizzy,1/16/2026 7:46:15 PM,AK,2,2
DJ Khaled,1/16/2026 7:46:15 PM,AK,2,1
DMX,1/16/2026 7:46:15 PM,AK,1,1
Dominique A,1/16/2026 7:46:15 PM,AK,5,3
Donna Lewis,1/16/2026 7:46:15 PM,AK,2,1
Don Omar,1/16/2026 7:46:15 PM,AK,2,1
Dope,1/16/2026 7:46:15 PM,AK,1,1
Dorian,1/16/2026 7:46:15 PM,AK,1,1
Doro,1/16/2026 7:46:15 PM,AK,1,1
Dot Allison,1/16/2026 7:46:15 PM,AK,1,1
Drake / Kanye West / Lil Wayne / Eminem,1/16/2026 7:46:15 PM,AK,3,3
Dr. Dre,1/16/2026 7:46:15 PM,AK,1,1
Dr. Dre / Snoop Dogg,1/16/2026 7:46:15 PM,AK,1,1
Interpol,1/16/2026 7:46:15 PM,AK,2,2
Dr. Dre / Thomas Chong / Mary J. Blige / Rell,1/16/2026 7:46:15 PM,AK,1,1
Drexciya,1/16/2026 7:46:15 PM,AK,1,1
Dr Feelgood,1/16/2026 7:46:15 PM,AK,1,1
Dr. Lonnie Smith_ Peter Bernstein_ Billy Drummond,1/16/2026 7:46:15 PM,AK,1,1
Dropkick Murphys,1/16/2026 7:46:15 PM,AK,3,2
Drowning Pool,1/16/2026 7:46:15 PM,AK,1,1
Duke Special,1/16/2026 7:46:15 PM,AK,1,1
Duran Duran,1/16/2026 7:46:15 PM,AK,1,1
Dustin O'Halloran,1/16/2026 7:46:15 PM,AK,1,1
Dwele,1/16/2026 7:46:15 PM,AK,1,1
Dwight Yoakam,1/16/2026 7:46:15 PM,AK,18,3
Dynamite Boy,1/16/2026 7:46:15 PM,AK,1,1
Dynamite Deluxe,1/16/2026 7:46:15 PM,AK,1,1
Eagle-Eye Cherry,1/16/2026 7:46:15 PM,AK,1,1
Eagles,1/16/2026 7:46:15 PM,AK,1,1
Early Man,1/16/2026 7:46:15 PM,AK,1,1
Earth Crisis,1/16/2026 7:46:15 PM,AK,1,1
Eastern Sun and John Kelley,1/16/2026 7:46:15 PM,AK,1,1
Easton Corbin,1/16/2026 7:46:15 PM,AK,1,1
Easy Star All-Stars,1/16/2026 7:46:15 PM,AK,2,2
Eddie Vedder,1/16/2026 7:46:15 PM,AK,2,2
Edward Sharpe & The Magnetic Zeros,1/16/2026 7:46:15 PM,AK,2,2
Eisley,1/16/2026 7:46:15 PM,AK,2,2
El ÃÂltimo Ke Zierre,1/16/2026 7:46:15 PM,AK,1,1
Elastica,1/16/2026 7:46:15 PM,AK,1,1
El Barrio,1/16/2026 7:46:15 PM,AK,2,2
Elbow,1/16/2026 7:46:15 PM,AK,1,1
El Canto del Loco,1/16/2026 7:46:15 PM,AK,1,1
El Coyote Y Su Banda Tierra Santa,1/16/2026 7:46:15 PM,AK,1,1
Electronic,1/16/2026 7:46:15 PM,AK,1,1
Ellie Goulding,1/16/2026 7:46:15 PM,AK,1,1
Elliott Smith,1/16/2026 7:46:15 PM,AK,6,3
El Meswy,1/16/2026 7:46:15 PM,AK,1,1
Emancipator,1/16/2026 7:46:15 PM,AK,1,1
Emery,1/16/2026 7:46:15 PM,AK,2,1
Emiliana Torrini,1/16/2026 7:46:15 PM,AK,1,1
Emilio Navaira,1/16/2026 7:46:15 PM,AK,1,1
Eminem,1/16/2026 7:46:15 PM,AK,12,2
Eminem / Bizarre,1/16/2026 7:46:15 PM,AK,1,1
Eminem / Dina Rae,1/16/2026 7:46:15 PM,AK,2,2
Eminem / DMX / Obie Trice,1/16/2026 7:46:15 PM,AK,1,1
Eminem / Dr. Dre,1/16/2026 7:46:15 PM,AK,1,1
Eminem / Hailie Jade,1/16/2026 7:46:15 PM,AK,1,1
Emma Bunton,1/16/2026 7:46:15 PM,AK,1,1
Emmure,1/16/2026 7:46:15 PM,AK,1,1
Emmylou Harris,1/16/2026 7:46:15 PM,AK,1,1
Emmy The Great,1/16/2026 7:46:15 PM,AK,3,2
Empire Of The Sun,1/16/2026 7:46:15 PM,AK,2,2
Emre Aydin,1/16/2026 7:46:15 PM,AK,1,1
Engenheiros Do Hawaii,1/16/2026 7:46:15 PM,AK,1,1
Enigma,1/16/2026 7:46:15 PM,AK,5,1
Ennio Morricone,1/16/2026 7:46:15 PM,AK,2,1
Enrique Iglesias,1/16/2026 7:46:15 PM,AK,1,1
Enrique Iglesias / Ciara,1/16/2026 7:46:15 PM,AK,1,1
Enrique Iglesias / Lil Wayne,1/16/2026 7:46:15 PM,AK,1,1
Ensiferum,1/16/2026 7:46:15 PM,AK,1,1
Enter Shikari,1/16/2026 7:46:15 PM,AK,1,1
ENUR Feat NATASJA,1/16/2026 7:46:15 PM,AK,2,1
En Vogue,1/16/2026 7:46:15 PM,AK,2,2
Enya,1/16/2026 7:46:15 PM,AK,5,4
Epica,1/16/2026 7:46:15 PM,AK,2,1
Era,1/16/2026 7:46:15 PM,AK,1,1
Erasure,1/16/2026 7:46:15 PM,AK,1,1
Eric B. & Rakim,1/16/2026 7:46:15 PM,AK,1,1
Eric Burdon & War,1/16/2026 7:46:15 PM,AK,2,1
Eric Church,1/16/2026 7:46:15 PM,AK,3,1
Eric Clapton,1/16/2026 7:46:15 PM,AK,1,1
Eric Roberson,1/16/2026 7:46:15 PM,AK,2,2
Erik Satie,1/16/2026 7:46:15 PM,AK,1,1
Erin McKeown,1/16/2026 7:46:15 PM,AK,1,1
Ernie K-Doe,1/16/2026 7:46:15 PM,AK,1,1
Erykah Badu,1/16/2026 7:46:15 PM,AK,1,1
Esa Pakarinen,1/16/2026 7:46:15 PM,AK,1,1
Escape The Fate,1/16/2026 7:46:15 PM,AK,1,1
Eskimo Joe,1/16/2026 7:46:15 PM,AK,2,1
Esperanza Spalding / Leo Genovese,1/16/2026 7:46:15 PM,AK,1,1
Estopa,1/16/2026 7:46:15 PM,AK,1,1
Europe,1/16/2026 7:46:15 PM,AK,1,1
Evanescence,1/16/2026 7:46:15 PM,AK,12,4
Everclear,1/16/2026 7:46:15 PM,AK,4,4
Example,1/16/2026 7:46:15 PM,AK,1,1
Exodus,1/16/2026 7:46:15 PM,AK,1,1
Extreme,1/16/2026 7:46:15 PM,AK,2,2
Extremoduro,1/16/2026 7:46:15 PM,AK,2,1
Failure,1/16/2026 7:46:15 PM,AK,1,1
Faithless Featuring Dido,1/16/2026 7:46:15 PM,AK,1,1
Faith No More,1/16/2026 7:46:15 PM,AK,2,1
Falling Up,1/16/2026 7:46:15 PM,AK,1,1
Fall Out Boy,1/16/2026 7:46:15 PM,AK,10,3
Fantasia,1/16/2026 7:46:15 PM,AK,1,1
Fatboy Slim,1/16/2026 7:46:15 PM,AK,3,1
Fat Freddy's Drop,1/16/2026 7:46:15 PM,AK,1,1
Fat Freddys Drop,1/16/2026 7:46:15 PM,AK,2,2
Fat Joe,1/16/2026 7:46:15 PM,AK,1,1
Fats Navarro,1/16/2026 7:46:15 PM,AK,1,1
Faunts,1/16/2026 7:46:15 PM,AK,1,1
Feargal Sharkey,1/16/2026 7:46:15 PM,AK,1,1
Fedde Le Grand,1/16/2026 7:46:15 PM,AK,2,2
Feist,1/16/2026 7:46:15 PM,AK,4,3
Felix Da Housecat,1/16/2026 7:46:15 PM,AK,1,1
Femi Kuti,1/16/2026 7:46:15 PM,AK,1,1
Fernando Delgadillo,1/16/2026 7:46:15 PM,AK,1,1
Fever Ray,1/16/2026 7:46:15 PM,AK,1,1
Finley Quaye;Beth Orton,1/16/2026 7:46:15 PM,AK,1,1
Fionn Regan,1/16/2026 7:46:15 PM,AK,1,1
Firewind,1/16/2026 7:46:15 PM,AK,1,1
Five Finger Death Punch,1/16/2026 7:46:15 PM,AK,2,1
Five Iron Frenzy,1/16/2026 7:46:15 PM,AK,6,3
Fleet Foxes,1/16/2026 7:46:15 PM,AK,1,1
Fleetwood Mac,1/16/2026 7:46:15 PM,AK,1,1
Flipsyde,1/16/2026 7:46:15 PM,AK,1,1
Floating Points,1/16/2026 7:46:15 PM,AK,1,1
Flobots,1/16/2026 7:46:15 PM,AK,3,2
Florence + The Machine,1/16/2026 7:46:15 PM,AK,18,3
Flying Lotus,1/16/2026 7:46:15 PM,AK,1,1
Flyleaf,1/16/2026 7:46:15 PM,AK,3,2
Foals,1/16/2026 7:46:15 PM,AK,3,2
Folk Implosion,1/16/2026 7:46:15 PM,AK,1,1
Fonseca,1/16/2026 7:46:15 PM,AK,2,2
Fontella Bass,1/16/2026 7:46:15 PM,AK,1,1
Foo Fighters,1/16/2026 7:46:15 PM,AK,12,3
Foolish Things,1/16/2026 7:46:15 PM,AK,1,1
Force M.D.'s,1/16/2026 7:46:15 PM,AK,1,1
Foreigner,1/16/2026 7:46:15 PM,AK,1,1
Four Tet,1/16/2026 7:46:15 PM,AK,2,2
Francesca Battistelli,1/16/2026 7:46:15 PM,AK,1,1
Francisca Valenzuela,1/16/2026 7:46:15 PM,AK,1,1
Franco Battiato,1/16/2026 7:46:15 PM,AK,1,1
Frankie Paul,1/16/2026 7:46:15 PM,AK,1,1
Frank Klepacki,1/16/2026 7:46:15 PM,AK,1,1
Frank Strozier,1/16/2026 7:46:15 PM,AK,1,1
Franz Ferdinand,1/16/2026 7:46:15 PM,AK,5,3
Freddie Jackson,1/16/2026 7:46:15 PM,AK,1,1
Freur,1/16/2026 7:46:15 PM,AK,1,1
Friendly Fires,1/16/2026 7:46:15 PM,AK,1,1
Frightened Rabbit,1/16/2026 7:46:15 PM,AK,2,2
Front 242,1/16/2026 7:46:15 PM,AK,1,1
Frou Frou,1/16/2026 7:46:15 PM,AK,2,1
Frozen Plasma,1/16/2026 7:46:15 PM,AK,1,1
Fruko Y Sus Tesos,1/16/2026 7:46:15 PM,AK,1,1
Frumpies,1/16/2026 7:46:15 PM,AK,3,3
Fuel,1/16/2026 7:46:15 PM,AK,1,1
Full Blown Cherry,1/16/2026 7:46:15 PM,AK,1,1
Fun Boy Three And Bananarama,1/16/2026 7:46:15 PM,AK,1,1
Funeral For A Friend,1/16/2026 7:46:15 PM,AK,1,1
Funkadelic,1/16/2026 7:46:15 PM,AK,1,1
Funker Vogt,1/16/2026 7:46:15 PM,AK,1,1
Further Seems Forever,1/16/2026 7:46:15 PM,AK,1,1
Future Rock,1/16/2026 7:46:15 PM,AK,2,2
Gang Green,1/16/2026 7:46:15 PM,AK,1,1
Gang Starr,1/16/2026 7:46:15 PM,AK,5,2
Gang Starr/Inspectah Deck,1/16/2026 7:46:15 PM,AK,2,2
Gary Allan,1/16/2026 7:46:15 PM,AK,1,1
Gary Burton,1/16/2026 7:46:15 PM,AK,1,1
Gary Lewis & The Playboys,1/16/2026 7:46:15 PM,AK,1,1
Gary U.S. Bonds,1/16/2026 7:46:15 PM,AK,1,1
Gavin DeGraw,1/16/2026 7:46:15 PM,AK,1,1
Gene Chandler,1/16/2026 7:46:15 PM,AK,1,1
Gene Kelly,1/16/2026 7:46:15 PM,AK,1,1
General Fiasco,1/16/2026 7:46:15 PM,AK,1,1
Genesis,1/16/2026 7:46:15 PM,AK,1,1
George Michael;George Michael Duet with Elton John,1/16/2026 7:46:15 PM,AK,1,1
Geri X,1/16/2026 7:46:15 PM,AK,1,1
Ghostface Killah / Kid Capri,1/16/2026 7:46:15 PM,AK,1,1
Gian Marco,1/16/2026 7:46:15 PM,AK,2,2
Gigi D'agostino,1/16/2026 7:46:15 PM,AK,1,1
Gillie Da Kid,1/16/2026 7:46:15 PM,AK,1,1
Gipsy Kings,1/16/2026 7:46:15 PM,AK,2,2
Girl Talk,1/16/2026 7:46:15 PM,AK,2,2
Gisselle,1/16/2026 7:46:15 PM,AK,1,1
Glen Hansard & Marketa Irglova,1/16/2026 7:46:15 PM,AK,1,1
GNR,1/16/2026 7:46:15 PM,AK,1,1
Gob,1/16/2026 7:46:15 PM,AK,1,1
Go Betty Go,1/16/2026 7:46:15 PM,AK,1,1
Godsmack,1/16/2026 7:46:15 PM,AK,2,2
Gogol Bordello,1/16/2026 7:46:15 PM,AK,1,1
Goldfinger,1/16/2026 7:46:15 PM,AK,1,1
Goldfrapp,1/16/2026 7:46:15 PM,AK,2,2
Gold Panda,1/16/2026 7:46:15 PM,AK,1,1
Good Old War,1/16/2026 7:46:15 PM,AK,1,1
Gorillaz,1/16/2026 7:46:15 PM,AK,7,3
Gorilla Zoe,1/16/2026 7:46:15 PM,AK,1,1
Gotan Project,1/16/2026 7:46:15 PM,AK,1,1
Gov't Mule,1/16/2026 7:46:15 PM,AK,1,1
Grammatics,1/16/2026 7:46:15 PM,AK,1,1
Grand Duchy,1/16/2026 7:46:15 PM,AK,1,1
Grand Funk Railroad,1/16/2026 7:46:15 PM,AK,1,1
Grandmaster Flash,1/16/2026 7:46:15 PM,AK,1,1
Gravity Kills,1/16/2026 7:46:15 PM,AK,1,1
Green Day,1/16/2026 7:46:15 PM,AK,1,1
Greg Graffin,1/16/2026 7:46:15 PM,AK,1,1
Growing,1/16/2026 7:46:15 PM,AK,1,1
Guadalcanal Diary,1/16/2026 7:46:15 PM,AK,1,1
Guano Apes,1/16/2026 7:46:15 PM,AK,1,1
Guns N' Roses,1/16/2026 7:46:15 PM,AK,13,3
Gunther & the Sunshine Girls,1/16/2026 7:46:15 PM,AK,1,1
Gustavo Santaolalla,1/16/2026 7:46:15 PM,AK,1,1
Gym Class Heroes,1/16/2026 7:46:15 PM,AK,1,1
Gyptian,1/16/2026 7:46:15 PM,AK,2,2
HÃÂ©roes del Silencio,1/16/2026 7:46:15 PM,AK,2,2
Hagalaz Runedance,1/16/2026 7:46:15 PM,AK,2,1
Haggard,1/16/2026 7:46:15 PM,AK,1,1
Haley Bonar,1/16/2026 7:46:15 PM,AK,1,1
Hammer,1/16/2026 7:46:15 PM,AK,1,1
Harmonia,1/16/2026 7:46:15 PM,AK,12,4
Harry Gregson-Williams,1/16/2026 7:46:15 PM,AK,1,1
Hawk Nelson,1/16/2026 7:46:15 PM,AK,1,1
Hayko Cepkin,1/16/2026 7:46:15 PM,AK,1,1
Hayseed Dixie,1/16/2026 7:46:15 PM,AK,1,1
Headhunterz,1/16/2026 7:46:15 PM,AK,1,1
Heartless Bastards,1/16/2026 7:46:15 PM,AK,1,1
Heather Headley,1/16/2026 7:46:15 PM,AK,1,1
Heaven Shall Burn,1/16/2026 7:46:15 PM,AK,1,1
Helloween,1/16/2026 7:46:15 PM,AK,1,1
HerÃÂ³is Do Mar,1/16/2026 7:46:15 PM,AK,1,1
Herb Alpert,1/16/2026 7:46:15 PM,AK,2,1
High Noon At Salinas,1/16/2026 7:46:15 PM,AK,1,1
Hinder,1/16/2026 7:46:15 PM,AK,1,1
Hip Hop Pantsula,1/16/2026 7:46:15 PM,AK,1,1
Holly Brook,1/16/2026 7:46:15 PM,AK,1,1
Hollywood Undead,1/16/2026 7:46:15 PM,AK,4,3
Holy Fuck,1/16/2026 7:46:15 PM,AK,1,1
Homesick James,1/16/2026 7:46:15 PM,AK,1,1
Home Video,1/16/2026 7:46:15 PM,AK,1,1
Hooligans,1/16/2026 7:46:15 PM,AK,1,1
Hootie And The Blowfish,1/16/2026 7:46:15 PM,AK,1,1
Hoots & Hellmouth,1/16/2026 7:46:15 PM,AK,1,1
Hot Chip,1/16/2026 7:46:15 PM,AK,8,3
Hot Water Music,1/16/2026 7:46:15 PM,AK,1,1
House Of Pain,1/16/2026 7:46:15 PM,AK,1,1
Howard Shore,1/16/2026 7:46:15 PM,AK,1,1
Huey,1/16/2026 7:46:15 PM,AK,1,1
Huey Lewis And The News,1/16/2026 7:46:15 PM,AK,2,1
Huey Lewis & The News,1/16/2026 7:46:15 PM,AK,1,1
Hushabye Baby,1/16/2026 7:46:15 PM,AK,1,1
Huss und Hodn,1/16/2026 7:46:15 PM,AK,1,1
I Am Kloot,1/16/2026 7:46:15 PM,AK,1,1
Ian Anderson,1/16/2026 7:46:15 PM,AK,1,1
Ian Van Dahl,1/16/2026 7:46:15 PM,AK,1,1
Ice Cube,1/16/2026 7:46:15 PM,AK,1,1
Ihsahn,1/16/2026 7:46:15 PM,AK,1,1
iio,1/16/2026 7:46:15 PM,AK,1,1
Il Divo,1/16/2026 7:46:15 PM,AK,1,1
Iller Than Theirs,1/16/2026 7:46:15 PM,AK,1,1
Immortal Technique,1/16/2026 7:46:15 PM,AK,1,1
Incubus,1/16/2026 7:46:15 PM,AK,4,3
India.Arie,1/16/2026 7:46:15 PM,AK,1,1
Infected Mushroom,1/16/2026 7:46:15 PM,AK,4,3
Infected Mushroom featuring Jonathan Davis,1/16/2026 7:46:15 PM,AK,1,1
In Flames,1/16/2026 7:46:15 PM,AK,2,1
Insane Clown Posse,1/16/2026 7:46:15 PM,AK,1,1
In This Moment,1/16/2026 7:46:15 PM,AK,1,1
Iration,1/16/2026 7:46:15 PM,AK,1,1
Iron And Wine,1/16/2026 7:46:15 PM,AK,2,2
Iron Maiden,1/16/2026 7:46:15 PM,AK,4,3
Ismo Alanko SÃÂ¤ÃÂ¤tiÃÂ¶,1/16/2026 7:46:15 PM,AK,1,1
It Dies Today,1/16/2026 7:46:15 PM,AK,1,1
Iyaz,1/16/2026 7:46:15 PM,AK,3,2
Jaci Velasquez,1/16/2026 7:46:15 PM,AK,1,1
Jack Bruce,1/16/2026 7:46:15 PM,AK,1,1
Jack Johnson,1/16/2026 7:46:15 PM,AK,11,2
Jack Johnson / Matt Costa,1/16/2026 7:46:15 PM,AK,1,1
Jackopierce,1/16/2026 7:46:15 PM,AK,1,1
Jacky Terrasson,1/16/2026 7:46:15 PM,AK,2,2
Jadakiss / Jazmine Sullivan,1/16/2026 7:46:15 PM,AK,1,1
Jadakiss / Swizz Beatz / OJ Da Juiceman,1/16/2026 7:46:15 PM,AK,1,1
Jag Panzer,1/16/2026 7:46:15 PM,AK,2,1
Jai Uttal (Remixed by Shaman's Dream),1/16/2026 7:46:15 PM,AK,1,1
Jake Hess,1/16/2026 7:46:15 PM,AK,1,1
James Blake,1/16/2026 7:46:15 PM,AK,1,1
James Blunt,1/16/2026 7:46:15 PM,AK,1,1
James Ingram;Linda Ronstadt,1/16/2026 7:46:15 PM,AK,1,1
James Newton Howard,1/16/2026 7:46:15 PM,AK,1,1
James Taylor,1/16/2026 7:46:15 PM,AK,1,1
Jamie Cullum,1/16/2026 7:46:15 PM,AK,2,2
Jamiroquai,1/16/2026 7:46:15 PM,AK,3,2
Jan Delay & Dendemann,1/16/2026 7:46:15 PM,AK,1,1
Jane Wiedlin,1/16/2026 7:46:15 PM,AK,1,1
Janis Joplin,1/16/2026 7:46:15 PM,AK,1,1
Jarabe De Palo,1/16/2026 7:46:15 PM,AK,3,1
Ja Rule / Christina Milian,1/16/2026 7:46:15 PM,AK,1,1
Jason Aldean,1/16/2026 7:46:15 PM,AK,1,1
Jason Collett,1/16/2026 7:46:15 PM,AK,3,2
Jason Derulo,1/16/2026 7:46:15 PM,AK,2,1
Jason Donovan,1/16/2026 7:46:15 PM,AK,1,1
Jason Mraz,1/16/2026 7:46:15 PM,AK,7,3
Jason Mraz & Colbie Caillat,1/16/2026 7:46:15 PM,AK,5,2
Jawbreaker,1/16/2026 7:46:15 PM,AK,1,1
Jay & The Americans,1/16/2026 7:46:15 PM,AK,1,1
Jay-Z,1/16/2026 7:46:15 PM,AK,1,1
Jazzanova,1/16/2026 7:46:15 PM,AK,1,1
Jean Grae,1/16/2026 7:46:15 PM,AK,1,1
Jean-Louis Aubert,1/16/2026 7:46:15 PM,AK,1,1
Jedi Mind Tricks,1/16/2026 7:46:15 PM,AK,1,1
Jeff Foxworthy,1/16/2026 7:46:15 PM,AK,1,1
Jem,1/16/2026 7:46:15 PM,AK,1,1
Jenny Lewis with The Watson Twins,1/16/2026 7:46:15 PM,AK,1,1
Jenny Owen Youngs,1/16/2026 7:46:15 PM,AK,1,1
Jeremih,1/16/2026 7:46:15 PM,AK,1,1
Jeremy Camp,1/16/2026 7:46:15 PM,AK,1,1
Jeri Southern,1/16/2026 7:46:15 PM,AK,1,1
Jesca Hoop,1/16/2026 7:46:15 PM,AK,1,1
Jesse Cook,1/16/2026 7:46:15 PM,AK,1,1
Jessica Andrews,1/16/2026 7:46:15 PM,AK,1,1
JET,1/16/2026 7:46:15 PM,AK,3,2
Jewel,1/16/2026 7:46:15 PM,AK,1,1
Jill Scott,1/16/2026 7:46:15 PM,AK,3,2
Jimi Hendrix,1/16/2026 7:46:15 PM,AK,1,1
Jimmy Eat World,1/16/2026 7:46:15 PM,AK,3,2
Jimmy Needham,1/16/2026 7:46:15 PM,AK,2,2
Jimmy Soul,1/16/2026 7:46:15 PM,AK,1,1
Jimpster,1/16/2026 7:46:15 PM,AK,1,1
J.J. Cale,1/16/2026 7:46:15 PM,AK,1,1
J. Karjalainen & Mustat Lasit,1/16/2026 7:46:15 PM,AK,4,2
JoÃÂ£o Gilberto,1/16/2026 7:46:15 PM,AK,1,1
Joakim,1/16/2026 7:46:15 PM,AK,1,1
Joan Baez,1/16/2026 7:46:15 PM,AK,1,1
Joa~o Gilberto,1/16/2026 7:46:15 PM,AK,1,1
Joaquin Sabina,1/16/2026 7:46:15 PM,AK,1,1
Joaquin Sabina Y Viceversa,1/16/2026 7:46:15 PM,AK,1,1
Jodeci,1/16/2026 7:46:15 PM,AK,1,1
Joe Bonamassa,1/16/2026 7:46:15 PM,AK,1,1
Joe Nichols,1/16/2026 7:46:15 PM,AK,1,1
Joe Strummer & The Mescaleros,1/16/2026 7:46:15 PM,AK,1,1
Joe Vasconcellos,1/16/2026 7:46:15 PM,AK,1,1
Johan Gielen,1/16/2026 7:46:15 PM,AK,1,1
John Boswell,1/16/2026 7:46:15 PM,AK,1,1
John Brown\'s Body,1/16/2026 7:46:15 PM,AK,1,1
John Butler Trio,1/16/2026 7:46:15 PM,AK,2,2
John Hiatt,1/16/2026 7:46:15 PM,AK,2,1
John Holt,1/16/2026 7:46:15 PM,AK,1,1
John Lee Williamson,1/16/2026 7:46:15 PM,AK,1,1
John Legend,1/16/2026 7:46:15 PM,AK,2,2
John Mayer,1/16/2026 7:46:15 PM,AK,18,4
Johnny Winter,1/16/2026 7:46:15 PM,AK,1,1
John Prine,1/16/2026 7:46:15 PM,AK,1,1
John Ralston,1/16/2026 7:46:15 PM,AK,1,1
John Scofield,1/16/2026 7:46:15 PM,AK,1,1
Jolie Holland,1/16/2026 7:46:15 PM,AK,1,1
Jonah Martanga,1/16/2026 7:46:15 PM,AK,1,1
Jonas Brothers,1/16/2026 7:46:15 PM,AK,1,1
Jonny Lang,1/16/2026 7:46:15 PM,AK,1,1
Jordan Francis/Roshon Bernard Fegan,1/16/2026 7:46:15 PM,AK,2,2
Jorge Ben Jor,1/16/2026 7:46:15 PM,AK,1,1
Jorge Drexler,1/16/2026 7:46:15 PM,AK,4,3
Jorge GonzÃÂ¡lez,1/16/2026 7:46:15 PM,AK,1,1
JosÃÂ© GonzÃÂ¡lez,1/16/2026 7:46:15 PM,AK,1,1
JosÃÂ© Gonzalez,1/16/2026 7:46:15 PM,AK,1,1
Jose Cid,1/16/2026 7:46:15 PM,AK,1,1
Josef Locke,1/16/2026 7:46:15 PM,AK,1,1
Josh Groban,1/16/2026 7:46:15 PM,AK,1,1
Josh Ritter,1/16/2026 7:46:15 PM,AK,1,1
Josh Turner,1/16/2026 7:46:15 PM,AK,1,1
Joshua Radin,1/16/2026 7:46:15 PM,AK,2,2
Joy Division,1/16/2026 7:46:15 PM,AK,1,1
Juanes,1/16/2026 7:46:15 PM,AK,1,1
Julieta Venegas,1/16/2026 7:46:15 PM,AK,1,1
July,1/16/2026 7:46:15 PM,AK,1,1
Junior Boys,1/16/2026 7:46:15 PM,AK,1,1
Junior Kimbrough,1/16/2026 7:46:15 PM,AK,1,1
Junior Murvin,1/16/2026 7:46:15 PM,AK,1,1
Junkie XL,1/16/2026 7:46:15 PM,AK,1,1
Juno Reactor,1/16/2026 7:46:15 PM,AK,2,1
Justice,1/16/2026 7:46:15 PM,AK,2,2
Justin Bieber,1/16/2026 7:46:15 PM,AK,16,3
Justin Timberlake,1/16/2026 7:46:15 PM,AK,1,1
Justin Timberlake duet with Beyonce,1/16/2026 7:46:15 PM,AK,1,1
Just Say Yes,1/16/2026 7:46:15 PM,AK,1,1
Kaada,1/16/2026 7:46:15 PM,AK,1,1
Kaiser Chiefs,1/16/2026 7:46:15 PM,AK,2,2
Kaizers Orchestra,1/16/2026 7:46:15 PM,AK,1,1
Kajagoogoo,1/16/2026 7:46:15 PM,AK,2,2
Kamelot,1/16/2026 7:46:15 PM,AK,1,1
